X,Y
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02520161,-0.001953125
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.02772177,-0.002148438
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.03024194,-0.00234375
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.0327621,-0.002539062
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03528226,-0.002734375
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.03780242,-0.002929688
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
0.04032258,-0.003125
